,Sample,Virus,ViralLoad,Province,Status,Race,LAT,LON,Commune,Mitesper100,TXPRE,TXWIN,TXPOST,Year
1628,13_38,bmlv,0,Oost. Vl.,WL,Carnica,4.1233014,51.2180687,Sint-Gillis-Waas,6.853902241,OA+Thymol,None,OA+Thymol,13
1629,13_38,vdv,3.3e+09,Oost. Vl.,WL,Carnica,4.1233014,51.2180687,Sint-Gillis-Waas,6.853902241,OA+Thymol,None,OA+Thymol,13
1630,13_38,Unc,0,Oost. Vl.,WL,Carnica,4.1233014,51.2180687,Sint-Gillis-Waas,6.853902241,OA+Thymol,None,OA+Thymol,13
1631,13_38,dwv,1.64e+08,Oost. Vl.,WL,Carnica,4.1233014,51.2180687,Sint-Gillis-Waas,6.853902241,OA+Thymol,None,OA+Thymol,13
1632,13_39,thog,0,Limburg,Healthy,Buckfast,5.696445,50.9635024,Maasmechelen,0.782726046,OA+Fluvalinate,None,None,13
1633,13_39,AMFV,1709.35,Limburg,Healthy,Buckfast,5.696445,50.9635024,Maasmechelen,0.782726046,OA+Fluvalinate,None,None,13
1634,13_39,thika,0,Limburg,Healthy,Buckfast,5.696445,50.9635024,Maasmechelen,0.782726046,OA+Fluvalinate,None,None,13
1635,13_39,Unc,0,Limburg,Healthy,Buckfast,5.696445,50.9635024,Maasmechelen,0.782726046,OA+Fluvalinate,None,None,13
1636,13_39,vdv,14402.33,Limburg,Healthy,Buckfast,5.696445,50.9635024,Maasmechelen,0.782726046,OA+Fluvalinate,None,None,13
1637,13_39,bmlv,0,Limburg,Healthy,Buckfast,5.696445,50.9635024,Maasmechelen,0.782726046,OA+Fluvalinate,None,None,13
1638,13_39,dwv,0,Limburg,Healthy,Buckfast,5.696445,50.9635024,Maasmechelen,0.782726046,OA+Fluvalinate,None,None,13
1639,13_4,thika,0,Vl.Br.,Healthy,Carnica,4.8245687,50.9841594,Aarschot,0,Thymol,OA+Thymol,None,13
1640,13_4,AMFV,3948.89,Vl.Br.,Healthy,Carnica,4.8245687,50.9841594,Aarschot,0,Thymol,OA+Thymol,None,13
1641,13_4,thog,0,Vl.Br.,Healthy,Carnica,4.8245687,50.9841594,Aarschot,0,Thymol,OA+Thymol,None,13
1642,13_4,vdv,1030000,Vl.Br.,Healthy,Carnica,4.8245687,50.9841594,Aarschot,0,Thymol,OA+Thymol,None,13
1643,13_4,Unc,0,Vl.Br.,Healthy,Carnica,4.8245687,50.9841594,Aarschot,0,Thymol,OA+Thymol,None,13
1644,13_4,dwv,5000.19,Vl.Br.,Healthy,Carnica,4.8245687,50.9841594,Aarschot,0,Thymol,OA+Thymol,None,13
1645,13_4,bmlv,0,Vl.Br.,Healthy,Carnica,4.8245687,50.9841594,Aarschot,0,Thymol,OA+Thymol,None,13
1646,13_40,thika,0,Limburg,WL,Buckfast,5.696445,50.9635024,Maasmechelen,7.776777678,OA+Fluvalinate,None,None,13
1647,13_40,thog,0,Limburg,WL,Buckfast,5.696445,50.9635024,Maasmechelen,7.776777678,OA+Fluvalinate,None,None,13
1648,13_40,AMFV,6677.35,Limburg,WL,Buckfast,5.696445,50.9635024,Maasmechelen,7.776777678,OA+Fluvalinate,None,None,13
1649,13_40,vdv,53200000,Limburg,WL,Buckfast,5.696445,50.9635024,Maasmechelen,7.776777678,OA+Fluvalinate,None,None,13
1650,13_40,Unc,0,Limburg,WL,Buckfast,5.696445,50.9635024,Maasmechelen,7.776777678,OA+Fluvalinate,None,None,13
1651,13_40,dwv,0,Limburg,WL,Buckfast,5.696445,50.9635024,Maasmechelen,7.776777678,OA+Fluvalinate,None,None,13
1652,13_40,bmlv,0,Limburg,WL,Buckfast,5.696445,50.9635024,Maasmechelen,7.776777678,OA+Fluvalinate,None,None,13
1653,13_41,Unc,0,West.Vl.,Healthy,Carnica,2.722259264,50.84362245,Poperinge,6.21014114,OA+Thymol,None,None,13
1654,13_41,vdv,785463.78,West.Vl.,Healthy,Carnica,2.722259264,50.84362245,Poperinge,6.21014114,OA+Thymol,None,None,13
1655,13_41,thika,0,West.Vl.,Healthy,Carnica,2.722259264,50.84362245,Poperinge,6.21014114,OA+Thymol,None,None,13
1656,13_41,AMFV,0,West.Vl.,Healthy,Carnica,2.722259264,50.84362245,Poperinge,6.21014114,OA+Thymol,None,None,13
1657,13_41,bmlv,0,West.Vl.,Healthy,Carnica,2.722259264,50.84362245,Poperinge,6.21014114,OA+Thymol,None,None,13
1658,13_41,thog,1470.41,West.Vl.,Healthy,Carnica,2.722259264,50.84362245,Poperinge,6.21014114,OA+Thymol,None,None,13
1659,13_41,dwv,4420.26,West.Vl.,Healthy,Carnica,2.722259264,50.84362245,Poperinge,6.21014114,OA+Thymol,None,None,13
1660,13_42,bmlv,0,West.Vl.,WL,Carnica,2.722259264,50.84362245,Poperinge,13.77690802,OA+Thymol,None,None,13
1661,13_42,Unc,0,West.Vl.,WL,Carnica,2.722259264,50.84362245,Poperinge,13.77690802,OA+Thymol,None,None,13
1662,13_42,dwv,3450000,West.Vl.,WL,Carnica,2.722259264,50.84362245,Poperinge,13.77690802,OA+Thymol,None,None,13
1663,13_42,vdv,11600000,West.Vl.,WL,Carnica,2.722259264,50.84362245,Poperinge,13.77690802,OA+Thymol,None,None,13
1664,13_42,thika,0,West.Vl.,WL,Carnica,2.722259264,50.84362245,Poperinge,13.77690802,OA+Thymol,None,None,13
1665,13_42,AMFV,0,West.Vl.,WL,Carnica,2.722259264,50.84362245,Poperinge,13.77690802,OA+Thymol,None,None,13
1666,13_42,thog,0,West.Vl.,WL,Carnica,2.722259264,50.84362245,Poperinge,13.77690802,OA+Thymol,None,None,13
1667,13_43,Unc,0,Antwerpen,WL,Carnica,4.3997081,51.2211097,Antwerpen,1.662396812,OA+Thymol,OA,OA+Thymol,13
1668,13_43,bmlv,0,Antwerpen,WL,Carnica,4.3997081,51.2211097,Antwerpen,1.662396812,OA+Thymol,OA,OA+Thymol,13
1669,13_43,thika,0,Antwerpen,WL,Carnica,4.3997081,51.2211097,Antwerpen,1.662396812,OA+Thymol,OA,OA+Thymol,13
1670,13_43,AMFV,5956.92,Antwerpen,WL,Carnica,4.3997081,51.2211097,Antwerpen,1.662396812,OA+Thymol,OA,OA+Thymol,13
1671,13_43,vdv,108856.31,Antwerpen,WL,Carnica,4.3997081,51.2211097,Antwerpen,1.662396812,OA+Thymol,OA,OA+Thymol,13
1672,13_43,dwv,1710000,Antwerpen,WL,Carnica,4.3997081,51.2211097,Antwerpen,1.662396812,OA+Thymol,OA,OA+Thymol,13
1673,13_43,thog,22754.61,Antwerpen,WL,Carnica,4.3997081,51.2211097,Antwerpen,1.662396812,OA+Thymol,OA,OA+Thymol,13
1674,13_44,thika,0,Antwerpen,Healthy,Carnica,4.3997081,51.2211097,Antwerpen,0,OA+Thymol,OA,OA+Thymol,13
1675,13_44,Unc,0,Antwerpen,Healthy,Carnica,4.3997081,51.2211097,Antwerpen,0,OA+Thymol,OA,OA+Thymol,13
1676,13_44,bmlv,0,Antwerpen,Healthy,Carnica,4.3997081,51.2211097,Antwerpen,0,OA+Thymol,OA,OA+Thymol,13
1677,13_44,dwv,59148.35,Antwerpen,Healthy,Carnica,4.3997081,51.2211097,Antwerpen,0,OA+Thymol,OA,OA+Thymol,13
1678,13_44,thog,0,Antwerpen,Healthy,Carnica,4.3997081,51.2211097,Antwerpen,0,OA+Thymol,OA,OA+Thymol,13
1679,13_44,AMFV,8201.1,Antwerpen,Healthy,Carnica,4.3997081,51.2211097,Antwerpen,0,OA+Thymol,OA,OA+Thymol,13
1680,13_44,vdv,1608.49,Antwerpen,Healthy,Carnica,4.3997081,51.2211097,Antwerpen,0,OA+Thymol,OA,OA+Thymol,13
1681,13_45,bmlv,0,Antwerpen,Healthy,Carnica,4.3997081,51.2211097,Antwerpen,3.050379572,OA+Thymol,OA,OA+Thymol,13
1682,13_45,dwv,49261.36,Antwerpen,Healthy,Carnica,4.3997081,51.2211097,Antwerpen,3.050379572,OA+Thymol,OA,OA+Thymol,13
1683,13_45,Unc,0,Antwerpen,Healthy,Carnica,4.3997081,51.2211097,Antwerpen,3.050379572,OA+Thymol,OA,OA+Thymol,13
1684,13_45,thika,0,Antwerpen,Healthy,Carnica,4.3997081,51.2211097,Antwerpen,3.050379572,OA+Thymol,OA,OA+Thymol,13
1685,13_45,vdv,32779.6,Antwerpen,Healthy,Carnica,4.3997081,51.2211097,Antwerpen,3.050379572,OA+Thymol,OA,OA+Thymol,13
1686,13_45,thog,0,Antwerpen,Healthy,Carnica,4.3997081,51.2211097,Antwerpen,3.050379572,OA+Thymol,OA,OA+Thymol,13
1687,13_45,AMFV,10047.97,Antwerpen,Healthy,Carnica,4.3997081,51.2211097,Antwerpen,3.050379572,OA+Thymol,OA,OA+Thymol,13
1688,13_46,dwv,218864.38,Antwerpen,WL,Carnica,4.3997081,51.2211097,Antwerpen,0.532425941,OA+Thymol,OA,OA+Thymol,13
1689,13_46,vdv,47764.63,Antwerpen,WL,Carnica,4.3997081,51.2211097,Antwerpen,0.532425941,OA+Thymol,OA,OA+Thymol,13
1690,13_46,thika,0,Antwerpen,WL,Carnica,4.3997081,51.2211097,Antwerpen,0.532425941,OA+Thymol,OA,OA+Thymol,13
1691,13_46,bmlv,0,Antwerpen,WL,Carnica,4.3997081,51.2211097,Antwerpen,0.532425941,OA+Thymol,OA,OA+Thymol,13
1692,13_46,Unc,0,Antwerpen,WL,Carnica,4.3997081,51.2211097,Antwerpen,0.532425941,OA+Thymol,OA,OA+Thymol,13
1693,13_46,AMFV,18746.38,Antwerpen,WL,Carnica,4.3997081,51.2211097,Antwerpen,0.532425941,OA+Thymol,OA,OA+Thymol,13
1694,13_46,thog,0,Antwerpen,WL,Carnica,4.3997081,51.2211097,Antwerpen,0.532425941,OA+Thymol,OA,OA+Thymol,13
1695,13_47,vdv,31300000,Oost. Vl.,Healthy,Hybrid,3.762778,50.7979739,Brakel,2.397969973,OA,OA,Thymol,13
1696,13_47,Unc,0,Oost. Vl.,Healthy,Hybrid,3.762778,50.7979739,Brakel,2.397969973,OA,OA,Thymol,13
1697,13_47,bmlv,452364.67,Oost. Vl.,Healthy,Hybrid,3.762778,50.7979739,Brakel,2.397969973,OA,OA,Thymol,13
1698,13_47,thog,0,Oost. Vl.,Healthy,Hybrid,3.762778,50.7979739,Brakel,2.397969973,OA,OA,Thymol,13
1699,13_47,thika,0,Oost. Vl.,Healthy,Hybrid,3.762778,50.7979739,Brakel,2.397969973,OA,OA,Thymol,13
1700,13_47,dwv,1.33e+09,Oost. Vl.,Healthy,Hybrid,3.762778,50.7979739,Brakel,2.397969973,OA,OA,Thymol,13
1701,13_47,AMFV,0,Oost. Vl.,Healthy,Hybrid,3.762778,50.7979739,Brakel,2.397969973,OA,OA,Thymol,13
1702,13_48,bmlv,0,Oost. Vl.,Healthy,Hybrid,3.762778,50.7979739,Brakel,0,OA,OA,Thymol,13
1703,13_48,thog,36218.81,Oost. Vl.,Healthy,Hybrid,3.762778,50.7979739,Brakel,0,OA,OA,Thymol,13
1704,13_48,Unc,0,Oost. Vl.,Healthy,Hybrid,3.762778,50.7979739,Brakel,0,OA,OA,Thymol,13
1705,13_48,dwv,9470000,Oost. Vl.,Healthy,Hybrid,3.762778,50.7979739,Brakel,0,OA,OA,Thymol,13
1706,13_48,thika,0,Oost. Vl.,Healthy,Hybrid,3.762778,50.7979739,Brakel,0,OA,OA,Thymol,13
1707,13_48,AMFV,2763.7,Oost. Vl.,Healthy,Hybrid,3.762778,50.7979739,Brakel,0,OA,OA,Thymol,13
1708,13_48,vdv,12505.4,Oost. Vl.,Healthy,Hybrid,3.762778,50.7979739,Brakel,0,OA,OA,Thymol,13
1709,13_49,bmlv,0,Oost. Vl.,WL,Hybrid,3.762778,50.7979739,Brakel,18.08890445,OA,OA,Thymol,13
1710,13_49,dwv,1.92e+08,Oost. Vl.,WL,Hybrid,3.762778,50.7979739,Brakel,18.08890445,OA,OA,Thymol,13
1711,13_49,thika,0,Oost. Vl.,WL,Hybrid,3.762778,50.7979739,Brakel,18.08890445,OA,OA,Thymol,13
1712,13_49,AMFV,6855.78,Oost. Vl.,WL,Hybrid,3.762778,50.7979739,Brakel,18.08890445,OA,OA,Thymol,13
1713,13_49,vdv,13500000,Oost. Vl.,WL,Hybrid,3.762778,50.7979739,Brakel,18.08890445,OA,OA,Thymol,13
1714,13_49,thog,30600000,Oost. Vl.,WL,Hybrid,3.762778,50.7979739,Brakel,18.08890445,OA,OA,Thymol,13
1715,13_49,Unc,0,Oost. Vl.,WL,Hybrid,3.762778,50.7979739,Brakel,18.08890445,OA,OA,Thymol,13
1716,13_5,bmlv,0,Vl.Br.,WL,Unknown,4.2437819,51.0198436,Malderen,2.213899293,OA+Thymol,None,None,13
1717,13_5,AMFV,1548.44,Vl.Br.,WL,Unknown,4.2437819,51.0198436,Malderen,2.213899293,OA+Thymol,None,None,13
1718,13_5,Unc,0,Vl.Br.,WL,Unknown,4.2437819,51.0198436,Malderen,2.213899293,OA+Thymol,None,None,13
1719,13_5,vdv,1989.16,Vl.Br.,WL,Unknown,4.2437819,51.0198436,Malderen,2.213899293,OA+Thymol,None,None,13
1720,13_5,dwv,655430.88,Vl.Br.,WL,Unknown,4.2437819,51.0198436,Malderen,2.213899293,OA+Thymol,None,None,13
1721,13_5,thika,0,Vl.Br.,WL,Unknown,4.2437819,51.0198436,Malderen,2.213899293,OA+Thymol,None,None,13
1722,13_5,thog,0,Vl.Br.,WL,Unknown,4.2437819,51.0198436,Malderen,2.213899293,OA+Thymol,None,None,13
1723,13_50,Unc,437295.67,Oost. Vl.,WL,Hybrid,3.762778,50.7979739,Brakel,2.505307856,OA,OA,Thymol,13
1724,13_50,dwv,6110000,Oost. Vl.,WL,Hybrid,3.762778,50.7979739,Brakel,2.505307856,OA,OA,Thymol,13
1725,13_50,thika,0,Oost. Vl.,WL,Hybrid,3.762778,50.7979739,Brakel,2.505307856,OA,OA,Thymol,13
1726,13_50,thog,2410000,Oost. Vl.,WL,Hybrid,3.762778,50.7979739,Brakel,2.505307856,OA,OA,Thymol,13
1727,13_50,AMFV,1408.78,Oost. Vl.,WL,Hybrid,3.762778,50.7979739,Brakel,2.505307856,OA,OA,Thymol,13
1728,13_50,bmlv,0,Oost. Vl.,WL,Hybrid,3.762778,50.7979739,Brakel,2.505307856,OA,OA,Thymol,13
1729,13_50,vdv,624966.75,Oost. Vl.,WL,Hybrid,3.762778,50.7979739,Brakel,2.505307856,OA,OA,Thymol,13
1730,13_51,Unc,0,Limburg,Healthy,Carnica,5.5001456,50.9654864,Genk,0.194115863,Thymol,None,None,13
1731,13_51,thika,0,Limburg,Healthy,Carnica,5.5001456,50.9654864,Genk,0.194115863,Thymol,None,None,13
1732,13_51,dwv,0,Limburg,Healthy,Carnica,5.5001456,50.9654864,Genk,0.194115863,Thymol,None,None,13
1733,13_51,thog,0,Limburg,Healthy,Carnica,5.5001456,50.9654864,Genk,0.194115863,Thymol,None,None,13
1734,13_51,vdv,6822.37,Limburg,Healthy,Carnica,5.5001456,50.9654864,Genk,0.194115863,Thymol,None,None,13
1735,13_51,bmlv,0,Limburg,Healthy,Carnica,5.5001456,50.9654864,Genk,0.194115863,Thymol,None,None,13
1736,13_51,AMFV,6847.64,Limburg,Healthy,Carnica,5.5001456,50.9654864,Genk,0.194115863,Thymol,None,None,13
1737,13_52,dwv,5870000,Limburg,WL,Carnica,5.5001456,50.9654864,Genk,4.758465011,Thymol,None,None,13
1738,13_52,thog,0,Limburg,WL,Carnica,5.5001456,50.9654864,Genk,4.758465011,Thymol,None,None,13
1739,13_52,Unc,0,Limburg,WL,Carnica,5.5001456,50.9654864,Genk,4.758465011,Thymol,None,None,13
1740,13_52,vdv,1.4e+09,Limburg,WL,Carnica,5.5001456,50.9654864,Genk,4.758465011,Thymol,None,None,13
1741,13_52,AMFV,14398.82,Limburg,WL,Carnica,5.5001456,50.9654864,Genk,4.758465011,Thymol,None,None,13
1742,13_52,bmlv,3030.66,Limburg,WL,Carnica,5.5001456,50.9654864,Genk,4.758465011,Thymol,None,None,13
1743,13_52,thika,0,Limburg,WL,Carnica,5.5001456,50.9654864,Genk,4.758465011,Thymol,None,None,13
1744,13_53,bmlv,0,Limburg,WL,Carnica,5.5001456,50.9654864,Genk,0,Thymol,None,None,13
1745,13_53,vdv,18080.56,Limburg,WL,Carnica,5.5001456,50.9654864,Genk,0,Thymol,None,None,13
1746,13_53,AMFV,20776.48,Limburg,WL,Carnica,5.5001456,50.9654864,Genk,0,Thymol,None,None,13
1747,13_53,Unc,0,Limburg,WL,Carnica,5.5001456,50.9654864,Genk,0,Thymol,None,None,13
1748,13_53,dwv,8674.24,Limburg,WL,Carnica,5.5001456,50.9654864,Genk,0,Thymol,None,None,13
1749,13_53,thika,0,Limburg,WL,Carnica,5.5001456,50.9654864,Genk,0,Thymol,None,None,13
1750,13_53,thog,0,Limburg,WL,Carnica,5.5001456,50.9654864,Genk,0,Thymol,None,None,13
1751,13_54,vdv,12004.44,Limburg,Healthy,Carnica,5.5001456,50.9654864,Genk,0,Thymol,None,None,13
1752,13_54,AMFV,12784.96,Limburg,Healthy,Carnica,5.5001456,50.9654864,Genk,0,Thymol,None,None,13
1753,13_54,bmlv,0,Limburg,Healthy,Carnica,5.5001456,50.9654864,Genk,0,Thymol,None,None,13
1754,13_54,dwv,0,Limburg,Healthy,Carnica,5.5001456,50.9654864,Genk,0,Thymol,None,None,13
1755,13_54,thika,0,Limburg,Healthy,Carnica,5.5001456,50.9654864,Genk,0,Thymol,None,None,13
1756,13_54,Unc,0,Limburg,Healthy,Carnica,5.5001456,50.9654864,Genk,0,Thymol,None,None,13
1757,13_54,thog,3970000,Limburg,Healthy,Carnica,5.5001456,50.9654864,Genk,0,Thymol,None,None,13
1758,13_55,dwv,0,Vl.Br.,Healthy,Carnica,4.6386824,50.9769286,Haacht,2.049512021,OA,OA,None,13
1759,13_55,bmlv,0,Vl.Br.,Healthy,Carnica,4.6386824,50.9769286,Haacht,2.049512021,OA,OA,None,13
1760,13_55,thika,0,Vl.Br.,Healthy,Carnica,4.6386824,50.9769286,Haacht,2.049512021,OA,OA,None,13
1761,13_55,AMFV,22114.22,Vl.Br.,Healthy,Carnica,4.6386824,50.9769286,Haacht,2.049512021,OA,OA,None,13
1762,13_55,vdv,1.22e+08,Vl.Br.,Healthy,Carnica,4.6386824,50.9769286,Haacht,2.049512021,OA,OA,None,13
1763,13_55,thog,0,Vl.Br.,Healthy,Carnica,4.6386824,50.9769286,Haacht,2.049512021,OA,OA,None,13
1764,13_55,Unc,0,Vl.Br.,Healthy,Carnica,4.6386824,50.9769286,Haacht,2.049512021,OA,OA,None,13
1765,13_56,vdv,78676.96,Vl.Br.,WL,Carnica,4.6386824,50.9769286,Haacht,1.283311772,OA,OA,None,13
1766,13_56,bmlv,0,Vl.Br.,WL,Carnica,4.6386824,50.9769286,Haacht,1.283311772,OA,OA,None,13
1767,13_56,AMFV,3322.18,Vl.Br.,WL,Carnica,4.6386824,50.9769286,Haacht,1.283311772,OA,OA,None,13
1768,13_56,dwv,0,Vl.Br.,WL,Carnica,4.6386824,50.9769286,Haacht,1.283311772,OA,OA,None,13
1769,13_56,Unc,0,Vl.Br.,WL,Carnica,4.6386824,50.9769286,Haacht,1.283311772,OA,OA,None,13
1770,13_56,thika,0,Vl.Br.,WL,Carnica,4.6386824,50.9769286,Haacht,1.283311772,OA,OA,None,13
1771,13_56,thog,0,Vl.Br.,WL,Carnica,4.6386824,50.9769286,Haacht,1.283311772,OA,OA,None,13
1772,13_57,dwv,3027.06,Vl.Br.,Healthy,Carnica,4.6386824,50.9769286,Haacht,1.6,OA,OA,None,13
1773,13_57,bmlv,0,Vl.Br.,Healthy,Carnica,4.6386824,50.9769286,Haacht,1.6,OA,OA,None,13
1774,13_57,thika,0,Vl.Br.,Healthy,Carnica,4.6386824,50.9769286,Haacht,1.6,OA,OA,None,13
1775,13_57,Unc,0,Vl.Br.,Healthy,Carnica,4.6386824,50.9769286,Haacht,1.6,OA,OA,None,13
1776,13_57,vdv,16708.63,Vl.Br.,Healthy,Carnica,4.6386824,50.9769286,Haacht,1.6,OA,OA,None,13
1777,13_57,thog,0,Vl.Br.,Healthy,Carnica,4.6386824,50.9769286,Haacht,1.6,OA,OA,None,13
1778,13_57,AMFV,2469.89,Vl.Br.,Healthy,Carnica,4.6386824,50.9769286,Haacht,1.6,OA,OA,None,13
1779,13_58,vdv,36608.44,Vl.Br.,WL,Carnica,4.6386824,50.9769286,Haacht,2.146389713,OA,OA,None,13
1780,13_58,dwv,107751.66,Vl.Br.,WL,Carnica,4.6386824,50.9769286,Haacht,2.146389713,OA,OA,None,13
1781,13_58,AMFV,6775.23,Vl.Br.,WL,Carnica,4.6386824,50.9769286,Haacht,2.146389713,OA,OA,None,13
1782,13_58,thika,0,Vl.Br.,WL,Carnica,4.6386824,50.9769286,Haacht,2.146389713,OA,OA,None,13
1783,13_58,bmlv,0,Vl.Br.,WL,Carnica,4.6386824,50.9769286,Haacht,2.146389713,OA,OA,None,13
1784,13_58,Unc,0,Vl.Br.,WL,Carnica,4.6386824,50.9769286,Haacht,2.146389713,OA,OA,None,13
1785,13_58,thog,0,Vl.Br.,WL,Carnica,4.6386824,50.9769286,Haacht,2.146389713,OA,OA,None,13
1786,13_59,Unc,0,West.Vl.,WL,Unknown,3.090295389,51.1846386,Jabbeke,5.289595079,OA,None,None,13
1787,13_59,vdv,9120000,West.Vl.,WL,Unknown,3.090295389,51.1846386,Jabbeke,5.289595079,OA,None,None,13
1788,13_59,dwv,410199.11,West.Vl.,WL,Unknown,3.090295389,51.1846386,Jabbeke,5.289595079,OA,None,None,13
1789,13_59,thog,8470000,West.Vl.,WL,Unknown,3.090295389,51.1846386,Jabbeke,5.289595079,OA,None,None,13
1790,13_59,thika,0,West.Vl.,WL,Unknown,3.090295389,51.1846386,Jabbeke,5.289595079,OA,None,None,13
1791,13_59,AMFV,4420.02,West.Vl.,WL,Unknown,3.090295389,51.1846386,Jabbeke,5.289595079,OA,None,None,13
1792,13_59,bmlv,0,West.Vl.,WL,Unknown,3.090295389,51.1846386,Jabbeke,5.289595079,OA,None,None,13
1793,13_6,thog,0,Vl.Br.,Healthy,Unknown,4.2437819,51.0198436,Malderen,0.686419753,OA+Thymol,None,None,13
1794,13_6,bmlv,0,Vl.Br.,Healthy,Unknown,4.2437819,51.0198436,Malderen,0.686419753,OA+Thymol,None,None,13
1795,13_6,Unc,0,Vl.Br.,Healthy,Unknown,4.2437819,51.0198436,Malderen,0.686419753,OA+Thymol,None,None,13
1796,13_6,vdv,2500000,Vl.Br.,Healthy,Unknown,4.2437819,51.0198436,Malderen,0.686419753,OA+Thymol,None,None,13
1797,13_6,AMFV,2830.78,Vl.Br.,Healthy,Unknown,4.2437819,51.0198436,Malderen,0.686419753,OA+Thymol,None,None,13
1798,13_6,dwv,8877.27,Vl.Br.,Healthy,Unknown,4.2437819,51.0198436,Malderen,0.686419753,OA+Thymol,None,None,13
1799,13_6,thika,0,Vl.Br.,Healthy,Unknown,4.2437819,51.0198436,Malderen,0.686419753,OA+Thymol,None,None,13
1800,13_60,AMFV,2585.08,West.Vl.,Healthy,Unknown,3.090295389,51.1846386,Jabbeke,1.235849057,OA,None,None,13
1801,13_60,thog,0,West.Vl.,Healthy,Unknown,3.090295389,51.1846386,Jabbeke,1.235849057,OA,None,None,13
1802,13_60,dwv,96294.15,West.Vl.,Healthy,Unknown,3.090295389,51.1846386,Jabbeke,1.235849057,OA,None,None,13
1803,13_60,Unc,0,West.Vl.,Healthy,Unknown,3.090295389,51.1846386,Jabbeke,1.235849057,OA,None,None,13
1804,13_60,thika,0,West.Vl.,Healthy,Unknown,3.090295389,51.1846386,Jabbeke,1.235849057,OA,None,None,13
1805,13_60,bmlv,0,West.Vl.,Healthy,Unknown,3.090295389,51.1846386,Jabbeke,1.235849057,OA,None,None,13
1806,13_60,vdv,16359.79,West.Vl.,Healthy,Unknown,3.090295389,51.1846386,Jabbeke,1.235849057,OA,None,None,13
1807,13_61,AMFV,2292.95,West.Vl.,Healthy,Unknown,3.090295389,51.1846386,Jabbeke,0,OA,None,None,13
1808,13_61,dwv,0,West.Vl.,Healthy,Unknown,3.090295389,51.1846386,Jabbeke,0,OA,None,None,13
1809,13_61,thika,0,West.Vl.,Healthy,Unknown,3.090295389,51.1846386,Jabbeke,0,OA,None,None,13
1810,13_61,bmlv,0,West.Vl.,Healthy,Unknown,3.090295389,51.1846386,Jabbeke,0,OA,None,None,13
1811,13_61,thog,0,West.Vl.,Healthy,Unknown,3.090295389,51.1846386,Jabbeke,0,OA,None,None,13
1812,13_61,Unc,0,West.Vl.,Healthy,Unknown,3.090295389,51.1846386,Jabbeke,0,OA,None,None,13
1813,13_61,vdv,4624.44,West.Vl.,Healthy,Unknown,3.090295389,51.1846386,Jabbeke,0,OA,None,None,13
1814,13_62,thika,0,West.Vl.,WL,Unknown,3.090295389,51.1846386,Jabbeke,0.358476475,OA,None,None,13
1815,13_62,AMFV,1288.75,West.Vl.,WL,Unknown,3.090295389,51.1846386,Jabbeke,0.358476475,OA,None,None,13
1816,13_62,bmlv,0,West.Vl.,WL,Unknown,3.090295389,51.1846386,Jabbeke,0.358476475,OA,None,None,13
1817,13_62,Unc,0,West.Vl.,WL,Unknown,3.090295389,51.1846386,Jabbeke,0.358476475,OA,None,None,13
1818,13_62,dwv,0,West.Vl.,WL,Unknown,3.090295389,51.1846386,Jabbeke,0.358476475,OA,None,None,13
1819,13_62,vdv,88200000,West.Vl.,WL,Unknown,3.090295389,51.1846386,Jabbeke,0.358476475,OA,None,None,13
1820,13_62,thog,0,West.Vl.,WL,Unknown,3.090295389,51.1846386,Jabbeke,0.358476475,OA,None,None,13
1821,13_63,AMFV,8071.12,Limburg,Healthy,Carnica,5.449157219,51.10874,Peer,1.216533584,OA,OA,None,13
1822,13_63,thog,0,Limburg,Healthy,Carnica,5.449157219,51.10874,Peer,1.216533584,OA,OA,None,13
1823,13_63,thika,0,Limburg,Healthy,Carnica,5.449157219,51.10874,Peer,1.216533584,OA,OA,None,13
1824,13_63,bmlv,0,Limburg,Healthy,Carnica,5.449157219,51.10874,Peer,1.216533584,OA,OA,None,13
1825,13_63,vdv,1411.32,Limburg,Healthy,Carnica,5.449157219,51.10874,Peer,1.216533584,OA,OA,None,13
1826,13_63,Unc,0,Limburg,Healthy,Carnica,5.449157219,51.10874,Peer,1.216533584,OA,OA,None,13
1827,13_63,dwv,0,Limburg,Healthy,Carnica,5.449157219,51.10874,Peer,1.216533584,OA,OA,None,13
1828,13_64,thog,0,Limburg,WL,Carnica,5.449157219,51.10874,Peer,5.532261822,OA,OA,None,13
1829,13_64,bmlv,0,Limburg,WL,Carnica,5.449157219,51.10874,Peer,5.532261822,OA,OA,None,13
1830,13_64,vdv,7635.38,Limburg,WL,Carnica,5.449157219,51.10874,Peer,5.532261822,OA,OA,None,13
1831,13_64,Unc,0,Limburg,WL,Carnica,5.449157219,51.10874,Peer,5.532261822,OA,OA,None,13
1832,13_64,AMFV,8112.96,Limburg,WL,Carnica,5.449157219,51.10874,Peer,5.532261822,OA,OA,None,13
1833,13_64,dwv,0,Limburg,WL,Carnica,5.449157219,51.10874,Peer,5.532261822,OA,OA,None,13
1834,13_64,thika,0,Limburg,WL,Carnica,5.449157219,51.10874,Peer,5.532261822,OA,OA,None,13
1835,13_65,dwv,0,Limburg,Healthy,Carnica,5.449157219,51.10874,Peer,0.325623859,OA,OA,None,13
1836,13_65,AMFV,2460.98,Limburg,Healthy,Carnica,5.449157219,51.10874,Peer,0.325623859,OA,OA,None,13
1837,13_65,vdv,1384.35,Limburg,Healthy,Carnica,5.449157219,51.10874,Peer,0.325623859,OA,OA,None,13
