Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm
C11,13_20,thika,Unknown,Undetermined,,,,,,
D1,13_21,thika,Unknown,Undetermined,,,,,,
D3,13_22,thika,Unknown,Undetermined,,,,,,
D5,13_23,thika,Unknown,Undetermined,,,,,,
D7,13_24,thika,Unknown,Undetermined,,,,,,
D9,13_25,thika,Unknown,Undetermined,,,,,,
D11,13_26,thika,Unknown,Undetermined,,,,,,
E1,13_27,thika,Unknown,Undetermined,,,,,,
E3,13_28,thika,Unknown,Undetermined,,,,,,
E5,13_29,thika,Unknown,Undetermined,,,,,,
H1,13_3,thika,Unknown,Undetermined,,,,,,
E7,13_30,thika,Unknown,Undetermined,,,,,,
E9,13_31,thika,Unknown,Undetermined,,,,,,
E11,13_32,thika,Unknown,Undetermined,,,,,,
F1,13_33,thika,Unknown,Undetermined,,,,,,
F3,13_34,thika,Unknown,Undetermined,,,,,,
